,tweet,clean_tweet
4766,"Wkwkkwkwkwkw gw setuju banget. Dari jaman nonton pildun 2010 nge fans sama Messi tapi ga pernah nge fans sama argen juga 🤣, keliatan mental pemainnya kayak gitu pd kek preman",wkwkkwkwkwkw tuju banget jaman nonton pildun 2010 nge fans messi pernah nge fans argen liat mental main kayak gitu kek preman
4767,Btw yang prediksi tahun ini juara pildun itu Maroko karena ada Ziyech di Chelsea no punggung 22 gimana kabarnya?😅,btw prediksi tahun juara pildun maroko ziyech chelsea punggung kabar
4768,"@WidiantoAndika_ @d4nay @akupacarjenoheh @canisss__ @longzonbola iya njir gedeg bgt ngeliat cwe2 yg sok2an ngerti bola pdhal mah cuma krena ngeliat final pildun kmaren doang, sm krena pemainnya ganteng2. klo skedar ikut2an ajasi ga masalah, yg jd masalah itu malah sok2an ngejelek2in satu pemain dan yg lainnya. cuih najis anjing",widiantoandika d4nay akupacarjenoheh canisss longzonbola iya njir gedeg bgt ngeliat cwe2 sok2an ngerti bola pdhal mah cuma krena ngeliat final pildun kmaren doang krena main ganteng2 klo skedar ikut2an ajasi masalah masalah malah sok2an ngejelek2in satu main lain cuih najis anjing
4769,"@Muhammad_Saewad Denger2 pildun thn 2026 akan diselenggarakan di Yaman,bnr bgt tad?",muhammad saewad denger2 pildun thn 2026 selenggara yaman bnr bgt tad
4770,"@SamFerkyFers10 @idextratime hebat darimana uruguay brp kali masuk final juara di tahun baru baru ada pildun dulu sekarang ga ada apa apanya,mampus kalah lagian ngapain mentri nya bakal ngibarin bendera lgbt kalo prancis menang",samferkyfers10 idextratime hebat darimana uruguay brp kali masuk final juara tahun baru baru pildun dulu sekarang apa apa mampus kalah lagi ngapain tri ngibarin bendera lgbt prancis menang
4771,"@Fasa77342812 @rakkaustarina1 @idextratime Lah yg diomongin kan 'sepakbola' not their player, sepakbola jelas lebih maju eropa, negara paling banyak juara pildun aja eropa, peringkat 10 besar aja dominasi eropa, semua pemain berbakat larinya ke eropa  Gimana?",fasa77342812 rakkaustarina1 idextratime lah diomongin kan sepakbola not their player sepakbola jelas lebih maju eropa negara paling banyak juara pildun eropa peringkat besar dominasi eropa semua main bakat lari eropa
4772,messi sengaja menang pildun biar bisa keluar dari paris 🤔,messi sengaja menang pildun biar keluar paris
4773,"@idextratime Bayangin lah sebelumnya 2014 kalah di final, ya kerasa banget lah euforianya 😭 Yg bikin pildun ini spesial ya karena Messi di final dan ada juara bertahan.",idextratime bayangin lah belum 2014 kalah final rasa banget lah euforia bikin pildun spesial messi final juara tahan
4774,"@UTDwib @whathevuck @idextratime nah itu, mungkin ngerasa diberi kebebasan sama pihak penyelenggara di sana, akhirnya dia berani aja masuk ke lapangan dan foto2 sama pemain Argentina sambil pegang2 trofi pildun, padahal udah keliatan bahasa tubuh pemain Argen yg gak nyaman gitu, si saltbae ini gak peka sama itu",utdwib whathevuck idextratime nah mungkin ngerasa beri bebas pihak selenggara sana akhir berani masuk lapang foto2 main argentina pegang2 trofi pildun padahal liat bahasa tubuh main argen gak nyaman gitu saltbae gak peka
4775,"Balik dari pildun gacor, lets see in premier league",balik pildun gacor lets see premier league
4776,@Bayy0705 @idextratime Gk sekalian bangunin klo C.Ronaldo dah menang Pildun🤣,bayy0705 idextratime sekali bangunin klo ronaldo menang pildun
4777,"@baber168 @whathevuck @idextratime Lebih tepatnya doi tuh merangkul pemain sepakbola jual makanannya mahal ke pesepakbola. Terus trofi pildun sakral gak semua orang bisa pegang, masalah utamanya itu sih doi asal masuk kek sok kenal gitu megang dan moto trofi",baber168 whathevuck idextratime lebih tepat doi tuh rangkul main sepakbola jual makan mahal pesepakbola terus trofi pildun sakral gak semua orang pegang masalah utama doi asal masuk kek sok kenal gitu megang moto trofi
4778,"@idextratime Yah itu andil ronaldo, sebelumnya mana ada orang portugal mau main bola, jarang, makannya lolos pildun aja cuma 3 kali, gak pernah dapet gelar apapun di internasional",idextratime yah andil ronaldo belum mana orang portugal mau main bola jarang makan lolos pildun cuma kali gak pernah dapet gelar apa internasional
4779,@Rizxfa itulah yang dirasakan mbappe pas final pildun😌,rizxfa rasa mbappe pas final pildun
4780,Waktu Argentina Lolos Sampe final WC 2014 rasanya gk keduga karna kualitas pemain argen yg biasa aja. Aku masih inget final saat itu keadaan sahur dan nobar dirumah tetangga. Alhasil messi gagal bawa pulang pildun tahun itu.  https://t.co/swTDC1u6mV,waktu argentina lolos sampe final 2014 rasa duga karna kualitas main argen biasa aku inget final ada sahur nobar rumah tetangga alhasil messi gagal bawa pulang pildun tahun
4781,@idextratime Bangdo ga ada niatan ikut pildun U20 ya? Kl juara setidaknya bisa di Banggain sama fansnya😭,idextratime bangdo niat ikut pildun u20 juara banggain fansnya
4782,@nowplayingbts Aku bakal tau bakal ada cowo taek kayak gini 🤣🤣🤣 aku nonton bila udh lama tapi ya ada temen ku yg baru hype pas pildun. Ya aku kasih liat siapa2 yg ganteng. Trus endingnya kamu tuh lahir di adzani bukan dilempar bola (kalo gak salah soalnya gak begitu jelas ngomongnya),nowplayingbts aku tau cowo taek kayak gin aku nonton bila udh lama temen baru hype pas pildun aku kasih liat siapa2 ganteng trus endingnya kamu tuh lahir adzani bukan lempar bola gak salah soal gak jelas ngomongnya
4783,"@GOAL_ID Tibang piala aja diributin, piala gak bernyawa, mau dibanting di cium gpp.. asal jgn ngaku2 aja salt Bae udah juara pildun..😂😂😂",goal id tibang piala diributin piala gak nyawa mau banting cium gpp asal jgn ngaku2 salt bae juara pildun
4784,"@dickykcivv @idextratime Emosi si titit kambing satu ini liat goat anglat tropi pildun, sabar bang wkwk",dickykcivv idextratime emosi titit kambing satu liat goat anglat tropi pildun sabar bang wkwk
4785,"@Kirasaaa @SiaranBolaLive nendang lawan, kasih jari tengah (pildun 2018 dia ngasi jari tengah abis Messi cetak gol vs nigeria), belom lagi karirnya abis karena pake doping.",kirasaaa siaranbolalive nendang lawan kasih jari tengah pildun 2018 ngasi jari tengah messi cetak gol nigeria bom karirnya pake doping
4786,"@real_damage18 😂😂😂 hilih messi omdo 😂 katanya abis pildun ini mau pensi, eh  masih mau main katanya wkwk. huhuhu😭 dahal klo ada benzema pasti bisa eksekusi penalti🥹",real damage18 hilih messi omdo kata pildun mau pensi mau main kata wkwk huhuhu dahal klo benzema eksekusi penalti
4787,@kegblgnunfaedh aguero kyknya bukan squad pildun tp ikutan juara,kegblgnunfaedh aguero kyknya bukan squad pildun ikut juara
4788,Ini pas kemarin nobar pildun hehehehe congrats Argentina! ❤️ #FIFAWorldCup #FIFAWorldCup2022  https://t.co/sP2jCpxMmm,pas kemarin nobar pildun hehehehe congrats argentina fifaworldcup fifaworldcup2022
4789,@fhrizall @rismadwip @SiaranBolaLive menang pildun u20 😜,fhrizall rismadwip siaranbolalive menang pildun u20
4790,@GOAL_ID Final pildun U21 yg dimenangkan 🇦🇷🇦🇷🇦🇷 di Maria gak cetak gol kah??🤔,goal id final pildun u21 menang maria gak cetak gol
4791,tidak berasa sudah menemani neymar main di pildun untuk ketiga kalinya,asa tani neymar main pildun tiga kali
4792,@pprttong mauu nonton pildun🏃‍♂️,pprttong mauu nonton pildun
4793,"@idextratime terima aja udah, wkwk, lagian mereka udah lama banget gak juara pildun",idextratime terima wkwk lagi lama banget gak juara pildun
4794,@Qiqicampjamaica @SyabannulK @Messinisti @DwiPrasetyaSan1 @ndakpayurabi @idextratime Yg diomongin bukan liga sih tapi lebih ke negara Amerika Latin kalah saing fg negara eropa di pildun kata mbappe,qiqicampjamaica syabannulk messinisti dwiprasetyasan1 ndakpayurabi idextratime diomongin bukan liga lebih negara amerika latin kalah saing negara eropa pildun kata mbappe
4795,@syqadn @IRahmannuddin_ @idextratime Yaa rame karena org lagi nonton pildun bang,syqadn irahmannuddin idextratime yaa rame org nonton pildun bang
4796,"@The_guardi @dede_harianto @afdhabil @GunnarNjord @indocringe_ Itu kan negara. Indonesia pun mungkin kalo masuk pildun, yang gasuka bola jadi nonton bola karena euforia bola emang sebesar itu. Wajar Bale ngajak warganya nonton, apalagi dia bagian dalam skuad. Tapi dia tetep ga suka bola selain sebagai pekerjaan.",the guardi dede harianto afdhabil gunnarnjord indocringe kan negara indonesia mungkin masuk pildun gasuka bola nonton bola euforia bola emang besar wajar bale ngajak warga nonton bagi skuad tetep suka bola kerja
4797,@aslamnatsir @TumbalProyekk @donipohan7 @idextratime Yg diomongin bukan liga tapi lebih ke negara Amerika latin gak akan mampu bersaing dg benua eropa di pildun,aslamnatsir tumbalproyekk donipohan7 idextratime diomongin bukan liga lebih negara amerika latin gak mampu saing benua eropa pildun
4798,"@KMbappe puki ini bru umur 24 tpi dah maen di final pildun, ak 24 msih dudok di smea smbel bakar surya krn mikerin kapan invoice caer kimak kimak",kmbappe puki bru umur tpi maen final pildun msih dudok smea smbel bakar surya krn mikerin kapan invoice caer kimak kimak
4799,@idextratime kek sama sama merasakan “finaly udah koplit semua ajang yg di menangkan messi” kek gw yg awal ga suka gegara barca dan messi ngalahin MU thn 2009 tapi ga tau kenapa gw berharap dari awal Argentina juara Pildun,idextratime kek rasa finaly koplit semua ajang menang messi kek awal suka gegara barca messi ngalahin thn 2009 tau harap awal argentina juara pildun
4800,@Qiqicampjamaica @SyabannulK @Messinisti @ndakpayurabi @idextratime Tapi kenyataannya Eropa susah juara kalau maen di Amerika latin.. cuman Jerman 2014 yg juara Pildun pas Amerika latin jadi tuan rumah,qiqicampjamaica syabannulk messinisti ndakpayurabi idextratime nyata eropa susah juara maen amerika latin cuman jerman 2014 juara pildun pas amerika latin tuan rumah
4801,"@AmLieberal @Unterhose08 @idextratime @Romain_Molina @MadridXtra Pildun rusia jd kambing hitam, salah satunya tacklingny telat, padahal dia lari dr depan, bukannya bek yg disalahin sm media tp dia yg disalahain",amlieberal unterhose08 idextratime romain molina madridxtra pildun rusia kambing hitam salah satu tacklingny telat padahal lari depan bukan bek disalahin media disalahain
4802,perasaan baru pas final pildun maren gw ngomongin mbappe 😭😭😭  https://t.co/4iKQvOZcNv,asa baru pas final pildun maren ngomongin mbappe
4803,"Seperti Emi Martinez yg memenangkan 2x adu penalti melawan Belanda dan Perancis di Pildun 2022, Sergio Goycoechea pun melakukannya di Pildun 1990 melawan Yugoslavia dan tuan rumah Italia. Bahkan Sergio Goycoechea mampu juarai 2 copa america dan di tahun 93 menjadi pemain terbaik.",emi martinez menang adu penalti lawan belanda perancis pildun 2022 sergio goycoechea laku pildun 1990 lawan yugoslavia tuan rumah italia bahkan sergio goycoechea mampu juara copa america tahun jadi main baik
4804,juara 1234 pildun para parade,juara 1234 pildun parade
4805,"@Yos79606745 @PorosHalangID @aguerosergiokun sempet kelupaan, martinez quarta knp gak dipanggil ke pildun ya, malah bawa juan foyth hadeh",yos79606745 poroshalangid aguerosergiokun sempet lupa martinez quarta knp gak panggil pildun malah bawa juan foyth hadeh
4806,@idextratime Liat. Bahkan mereka gak peduli kalian siapa. Yg satu olahraga. Yg satu tidur meluk trofi pildun.  Fansya pada ribut 🤣,idextratime liat bahkan gak peduli kalian siapa satu olahraga satu tidur luk trofi pildun fansya ribut
4807,Hampa gini rasanya gada pildun,hampa gin rasa gada pildun
4808,@theabdulhadi Demi messi Fifa sdh resmikan gelar baru.. Fifa sdh hadiahkan pildun spya resmi jdi goat  https://t.co/Kzi2RWMuFe,theabdulhadi messi fifa sdh resmi gelar baru fifa sdh hadiah pildun spya resmi jdi goat
4809,@paulodysbala Udah ada rp pildun,paulodysbala pildun
4810,"@moonulybae ""Aku udah seneng bola lama, ya gpp ada yg ngehype gegara pildun. Kukasih tau sekalian pemain cakepnya chelsea, barca, mu. Kamu tu lahir diadzani gak disundul bola."" Intinya itu, dengan selipan jancok jancoknya wkkwkw",moonulybae aku neng bola lama gpp ngehype gegara pildun kasih tau sekali main cakep chelsea barca kamu lahir diadzani gak sundul bola inti selip jancok jancoknya wkkwkw
4811,313 - vidio pildun 1 bulan 314 - vidio pildun 1 bulan  https://t.co/6aR6JK8oHY,313 vidio pildun bulan 314 vidio pildun bulan
4812,@elfarosy99 @KaKa01175473 Mungkin idolanya gagal juara pildun bang. Jd dia ngomong ngawur. Cuma asumsi tanpa bukti. Makanya ga bisa bales.,elfarosy99 kaka01175473 mungkin idola gagal juara pildun bang ngomong ngawur cuma asumsi bukti makanya bales
4813,"@gv1291 @___least @theflankerID Ya udah tau dembele ga jalan sampe semifinal masih di mainin aja, udahlah akuin aja dembele jelek di pildun ini, gua ga ngejek, cuma ya emang kenyataan jelek, dan gak perform di laga2 besar, di barca aja ga perform waktu lawan tim2 besar macem madrid n munchen",gv1291 least theflankerid tau dembele jalan sampe semifinal mainin udahlah akuin dembele jelek pildun gua ngejek cuma emang nyata jelek gak perform laga2 besar barca perform waktu lawan tim2 besar macem madrid munchen
4814,"@catwsmase @neymarj36673801 @idextratime Kalau acuan pemain hebat cuman soal trophy, sekelas mustafi aja pernah dapet pildun. Emang mustafi bagus?",catwsmase neymarj36673801 idextratime acu main hebat cuman soal trophy kelas mustafi pernah dapet pildun emang mustafi bagus
4815,MESSIUN = MESSI juara pildUN YAHAHAHA 🤣🤪,messiun messi juara pildun yahahaha
4816,"Please, baru tidur 2 menit lalu eh kebangun gegara suara Jk nyanyi  lagu pildun 😭😭",please baru tidur menit lalu bangun gegara suara nyanyi lagu pildun
4817,Hwang Hee Chan jdi tambah bagus abis dri pildun,hwang hee chan jdi tambah bagus dri pildun
4818,"@qorygore ikut temen nobar pildun di cafe padahal ga ngerti bola, alhasil main ml sendiri mojok di belakang sampe kelar karena gabisa keluar kejebak penonton",qorygore ikut temen nobar pildun cafe padahal ngerti bola alhasil main sendiri mojok belakang sampe kelar gabisa keluar jebak tonton
4819,"Kalau bapak maseh ade, pasti seru bahas Messi dg Maradona. Udah ndak bise di counter agi, udah dapat gelar pildun.  Miss you so bad, pak. ❤",bapak maseh ade seru bahas messi maradona ndak bise counter agi gelar pildun miss you bad pak
4820,"@andriyprast79 @pututyudhistira @SiaranBolaLive @SerieA_Lawas Nonton drakor reborn rich eps 12 tuh , ada ttg cuplikan video pildun 2002 :)))",andriyprast79 pututyudhistira siaranbolalive seriea lawas nonton drakor reborn rich eps tuh ttg cuplik video pildun 2002
4821,"@idextratime Lumayan pengalaman lawan club epl + isinya pemain pildun, gk main jelek juga udh bagus itu susah juga klau se tim isinya 90% bapuk",idextratime lumayan alam lawan club epl isi main pildun main jelek udh bagus susah klau tim isi bapuk
4822,@IRahmannuddin_ @idextratime Tp pwrasaan kmrn pas pildun rame bgt cok waokwkwk,irahmannuddin idextratime pwrasaan kmrn pas pildun rame bgt cok waokwkwk
4823,"@garistengah_id Jesper Blomqvist ngga masuk flop kayaknya yah? Dia dibeli tahun 1998 cuma buat cadangannya Giggs. Dan saat main pun masih bisa perform bagus. Sayang pasca final champion 1999, dia cidera dan 2 tahun ga main. Akhirnya dilego. Dia bukan krn abis Pildun sih. Udah diincer sejak 1996.",garistengah id jesper blomqvist ngga masuk flop kayak yah beli tahun 1998 cuma buat cadang giggs main perform bagus sayang pasca final champion 1999 cidera tahun main akhir lego bukan krn pildun diincer sejak 1996
4824,@dejugabisa @MiskinTV_ Caranya gmn bang sehari sblm final pildun akun gw jg kena pdhl nggk ngapa2in,dejugabisa miskintv cara bang hari sblm final pildun akun kena pdhl nggk ngapa2in
4825,"@terabhitiya @hahakiiim @alvdon_zz @The_RedsIndo Justru dimaria masih oke smpai mnit 70an org dia mmng disiapkn utk final kok, klo dybala yg mmng gk fit krna dimainkn dimenit akhr trs. Acuna aja di bek sayap crossing yg bagus hnya ketika uji coba sblm pildun slbhnya gk jelas dan cuma bisa brtahan.",terabhitiya hahakiiim alvdon zz the redsindo justru maria oke smpai mnit 70an org mmng disiapkn utk final kok klo dybala mmng fit krna dimainkn menit akhr trs acuna bek sayap crossing bagus hnya uji coba sblm pildun slbhnya jelas cuma brtahan
4826,@niarr131 @idextratime Abang baru pertama kali nonton bola pa gimana? Saling ngecengi itu hal biasa… liat pemenang2 pildun yang dulu kalau selebrasi gimana. Argentina kalah juga Prancis bakal ngelakuin hal yang sama. It’s football culture.,niarr131 idextratime abang baru pertama kali nonton bola saling ngeceng biasa liat pemenang2 pildun dulu selebrasi argentina kalah prancis ngelakuin football culture
4827,@codename_andre @gabut_mang @ald_sandi @PorosHalangID aguero kan legend di argentina (ibarat)mantan prajurit meskipun gada kontribusi di pildun 2022. kita ngga tau aja dia dibelakang panggung gimana sama pemain,codename andre gabut mang ald sandi poroshalangid aguero kan legend argentina ibarat mantan prajurit meski gada kontribusi pildun 2022 ngga tau belakang panggung main
4828,alhamdulillah pildun kelar. akhirnya poser-poser bola ini kembali ke tempat nya masing-masing 😌,alhamdulillah pildun kelar akhir poser poser bola tempat masing masing
4829,masih senyum sndiri klo nemu editan messi mnang pildun anying,senyum sndiri klo nemu edit messi mnang pildun anying
4830,@The_RedsIndo Iwan copeng kira2 klw Timnas juara pildun bs mewek gini jg ga ?,the redsindo iwan copeng kira2 klw timnas juara pildun mewek gin
4831,"terakhir liat senyum dan denger suara tawanya waktu live habis perform opening fifa sampe sekarang pildun nya udah selesai anak nya masi belum nampakin diri di sosmed:) waktu nganter seokjin ga liat wajah sama denger suara dia, and i know you're not okay koo:(",akhir liat senyum denger suara tawa waktu live habis perform opening fifa sampe sekarang pildun selesai anak mas nampakin diri sosmed waktu nganter seokjin liat wajah denger suara and know you not okay koo
4832,kgn final pildun,kgn final pildun
4833,"Grgr pildun kemaren, mendadak jd punya idola bola. Suka sama Kylian karena maennya bagus, trs suka sama Dybala karena ganteng 😭 ganteng dan ada tengil2nya gitu 😭",grgr pildun kemaren dadak punya idola bola suka kylian maennya bagus trs suka dybala ganteng ganteng tengil2nya gitu
4834,"Wkwkwkwk ini pas nonton pildun. Cuma facta dan yaafi yg milih argentina, yg lain pada milih perancis wkwkwkwkwkwkwk  https://t.co/W1OCEiOr0k",wkwkwkwk pas nonton pildun cuma facta yaafi milih argentina milih perancis wkwkwkwkwkwkwk
4835,"Gabisa turuuu, Jam segini tuh memang rawan overthinking aslii.   Gara2 pildun habis jadi bingung mau ngapain(?)  https://t.co/7UQgzsuRD5",gabisa turuuu jam gin tuh memang rawan overthinking asli gara2 pildun habis bingung mau ngapain
4836,"@natsushida @dashevas @deIvarette &amp;. Hoalah pantes, habis kerja rodi kah. Iya anjir gua gegara pildun jadi kebiasaan jam segini kebangun. Tapi ini mau tidur lagi.",natsushida dashevas deivarette hoalah pantes habis kerja rodi iya anjir gua gegara pildun biasa jam gin bangun mau tidur
4837,@rakha_synrev @SeputarMadrid jamal bukannya pas di pildun bisa di bilang gendong timnas ya?,rakha synrev seputarmadrid jamal bukan pas pildun bilang gendong timnas
